pub_date,source,title,url,description,photo_url,read_time,summary
2021-09-13T12:02:52.071138 12:00:24,India Today,"Cryptocurrency prices today: Bitcoin falls to $45,000 after massive crash, Ether tumbles 15%",https://www.indiatoday.in/business/story/cryptocurrency-price-september-8-bitcoin-dogecoin-ether-cardano-latest-rates-1850479-2021-09-08,"Value of Bitcoin and all other cryptocurrencies fell on Wednesday. (Photo: Reuters)

A massive spike in volatility in the cryptocurrency market sunk the values of popular virtual coins including Bitcoin and Ether. The virtual coin market was painted in red on Wednesday after cryptocurrency prices plunged a day ago due to delays in trading.

The delay was observed after El Salvador ran into snags after becoming the first country to officially adopt Bitcoin, the world’s most popular cryptocurrency, as legal tender.

Shares of blockchain-related firms also fell after trading was impacted by outages. However, the major reason behind the fall in cryptocurrency valuations was the El Salvador government’s move to temporarily unplug a digital wallet to cope with demand.

Cryptocurrency highlights | Check yesterday's prices

Bitcoin was trading at $45,474.51, down over 13.48 per cent compared to its value 24 hours at 12:00 pm. The cryptocurrency’s market capitalisation fell sharply to $855 billion and the trading volume over the past 24 hours rose to 3.19 billion. The jump in trading volume was primarily due to a heavy sell-off.

Ether mirrored Bitcoin and slipped after gaining momentum over the past few weeks. It was trading at $3,352.38, down 14.45 per cent. Ether’s market capitalisation fell below $400 as a result. Like Bitcoin, Ether’s trading volume rose due to higher sell-off.

All other altcoins encountered huge losses due to the trading delays. This was the first substantial fall in the value of altcoins after an impressive rally.

Commenting on the crash, Edul Patel, CEO and Co-founder of Mudrex, a global algorithm based crypto trading platform, said, “It was a massively volatile 24 hours for the cryptocurrency investors. Bitcoin fell from $52,900 to just over $43,000 in a very short span. This event caused a massive liquidation as more than 329,000 investors and traders got liquidated.”

“The largest altcoin, Ether, quickly replicated Bitcoin's move. However, there was some recovery later in the session. Some Bitcoin whales seem to have bought the dip as the price recovered a bit immediately following the drop,” he added.

“President of El Salvador tweeted that they added 150 Bitcoins during the dip.”

Here are the latest prices and trends of popular cryptocurrencies:

Cryptocurrency Price (US Dollar) 24-hour change Market cap (Billion) Volume (24 Hours) Bitcoin 45,712.22 -13.17% $859.82 $3.19 billion Ether 3,355.80 -14.50% $393.29 $3.15 billion Dogecoin 0.247190 -18.38% $32.39 $5.23 billion Litecoin 174.64 -20.61% $11.96 $5.96 billion XRP 1.06 -22.85% $105.73 $10.99 billion Cardano 2.34 -16.13% $75.62 $10.85 billion

DISCLAIMER: The cryptocurrency prices have been updated as of 12:15 pm and will change as the day progresses. The list is intended to give a rough idea about popular cryptocurrency trends and will be updated daily.","('https://akm-img-a-in.tosshub.com/indiatoday/images/story/202109/Cryptocurrency_prices_on_septe-647x363.png?OVrDLKcK4jrT9x3SEi8kMz0CTOyO4MjP',)",2 min read,"(Photo: Reuters)A massive spike in volatility in the cryptocurrency market sunk the values of popular virtual coins including Bitcoin and Ether.
The delay was observed after El Salvador ran into snags after becoming the first country to officially adopt Bitcoin, the world’s most popular cryptocurrency, as legal tender.
The cryptocurrency’s market capitalisation fell sharply to $855 billion and the trading volume over the past 24 hours rose to 3.19 billion.
Bitcoin fell from $52,900 to just over $43,000 in a very short span.
The list is intended to give a rough idea about popular cryptocurrency trends and will be updated daily."
2021-09-06T12:02:52.432470 12:00:24,Gadgets 360,"Cryptocurrency Prices Tumble, Exchange Trading Falters as Snags Crop Up; Bitcoin Sees Over 17 Percent Dip",https://gadgets.ndtv.com/cryptocurrency/news/cryptocurrency-bitcoin-price-tumble-dip-fall-exchange-trading-el-salvador-adoption-glitches-2533589,"The price of cryptocurrencies plunged and crypto trading was delayed on Tuesday, a day in which El Salvador ran into snags as the first country to adopt Bitcoin as legal tender.

Shares of blockchain-related firms also fell as crypto stocks were hit by trading platform outages. But the major focus was on El Salvador, where the government had to temporarily unplug a digital wallet to cope with demand.

Bitcoin, the world's biggest and best-known cryptocurrency, tumbled more than 17 percent to $43,000 (roughly Rs. 31.6 lakhs) before paring some losses to trade down 9.20 percent at $47,140.27 (roughly Rs. 34.6 lakhs). Earlier Bitcoin had hit a session high of $52,948.00 (roughly Rs. 38.9 lakhs). Bitcoin price in India stood at Rs. 37.4 lakhs as of 10am IST on September 8.

Smaller rival Ether, the coin linked to the Ethereum blockchain network, fell 11.99 percent. Ether price in India stood at Rs. 2.77 lakhs as of 10am IST on September 8

Major cryptocurrency exchanges Coinbase Global and Kraken said they faced delays in some transactions on their platforms.

Coinbase said some transactions were delayed or canceled at ""elevated rates"" and that ""our apps may be experiencing errors."" The exchange later said issues with Coinbase card swipes were resolved and that transactions were going through normally.

The Gemini exchange said it temporarily entered a full-maintenance period to address an exchange-related issue that caused performance trouble.

Coinbase shares slid 4.02 percent.

Anything related to cryptocurrencies appeared to suffer. Cryptocurrency miners Riot Blockchain fell 7.38 percent and Marathon Digital Holdings slipped 7.76 percent.

Shares of MicroStrategy, a BTC buyer and business intelligence software firm, fell 7.64 percent.

© Thomson Reuters 2021","('https://i.gadgets360cdn.com/large/cryptocurrency_mix_stock_pexels_1627728358830.jpg',)",2 min read,"Shares of blockchain-related firms also fell as crypto stocks were hit by trading platform outages.
Bitcoin, the world's biggest and best-known cryptocurrency, tumbled more than 17 percent to $43,000 (roughly Rs.
31.6 lakhs) before paring some losses to trade down 9.20 percent at $47,140.27 (roughly Rs.
Earlier Bitcoin had hit a session high of $52,948.00 (roughly Rs.
Bitcoin price in India stood at Rs."
2021-09-06T12:02:53.556021 12:00:24,India.com,"Cryptocurrency Price: Bitcoin, Ethereum Drop Big; Top Points",https://www.india.com/business/cryptocurrency-price-bitcoin-ethereum-drop-big-top-points-4941923/,"New Delhi: The price of popular cryptocurrencies such as Bitcoin and Ethereum has slipped amid a delay in the crypto trading. The Value of the world’s most popular cryptocurrency Bitcoin has dropped more than 17 per cent. Ethereum price has plunged 11.99 per cent, as per Reuters report. The development comes as El Salvador has become the first country to adopt Bitcoin as a legal tender. The country will accept payment in bitcoin alongside the US dollar, which has been El Salvador’s official currency since 2001.Also Read - Dale Steyn Backs Virat Kohli's Decision to Step Down as RCB Captain After IPL 2021, Calls Him a 'Fantastic Leader'

Cryptocurrency Price News Today

Major cryptocurrency exchanges like Coinbase Global Inc (COIN.O) and Kraken said there were delays in several transactions on their platforms. In a statement, Coinbase has disclosed that some transactions were delayed or canceled. Coinbase Global Inc said its apps may be experiencing errors, according to Reuters.

Meanwhile, another cryptocurrency exchange The Gemini has said that it had temporarily entered a full-maintenance period to look into an exchange-related issue that caused trouble in performance, Reuters reported.

According to Reuters, anything related to cryptocurrencies have faced tough times. Coinbase (COIN.O) shares have slid 4.02 per cent. Cryptocurrency miners Riot Blockchain (RIOT.O) saw a drop by 7.38 per cent and Marathon Digital Holdings (MARA.O) fell by 7.76 per cent. MicroStrategy Inc (MSTR.O) share price fell 7.64 per cent.

Cryptocurrency in India","('https://static.india.com/wp-content/uploads/2021/09/cryptocurrency-bitcoin-ethereum.jpg',)",1 min read,"New Delhi: The price of popular cryptocurrencies such as Bitcoin and Ethereum has slipped amid a delay in the crypto trading.
The Value of the world’s most popular cryptocurrency Bitcoin has dropped more than 17 per cent.
Ethereum price has plunged 11.99 per cent, as per Reuters report.
Coinbase Global Inc said its apps may be experiencing errors, according to Reuters.
MicroStrategy Inc (MSTR.O) share price fell 7.64 per cent."
2021-09-06T12:02:54.639164 12:00:24,Moneycontrol,"Top Cryptocurrency News On September 8: Major Stories On Bitcoin, El Salvador & Regulations",https://www.moneycontrol.com/news/business/cryptocurrency/top-cryptocurrency-news-on-september-8-major-stories-on-bitcoin-el-salvador-regulations-7415361.html,"Ragulations

Crypto transactions should be taxed based on payment channels, tracked through repository: R Gandhi



Former Reserve Bank of India (RBI) Deputy Governor R Gandhi is of the view that cryptocurrencies should be treated as a foreign asset once they reach citizens. Speaking at the first edition of the Crypto Asset Conference HODL 2021, Gandhi said that it should be possible to track crypto transactions through a central repository. Sumit Gupta, Co-founder and CEO of cryptocurrency exchange CoinDCX stressed how regulators should not look at clamping down the technology as it evolves, usually faster than the time taken to frame laws around it. Read full here.

","('https://images.moneycontrol.com/static-mcnews/2021/05/Cryptocurrency_Bitcoin-770x433.jpg',)",1 min read,"RagulationsCrypto transactions should be taxed based on payment channels, tracked through repository: R GandhiFormer Reserve Bank of India (RBI) Deputy Governor R Gandhi is of the view that cryptocurrencies should be treated as a foreign asset once they reach citizens.
Speaking at the first edition of the Crypto Asset Conference HODL 2021, Gandhi said that it should be possible to track crypto transactions through a central repository.
Sumit Gupta, Co-founder and CEO of cryptocurrency exchange CoinDCX stressed how regulators should not look at clamping down the technology as it evolves, usually faster than the time taken to frame laws around it.
Read full here."
2021-09-06T12:02:54.827469 12:00:24,Mint,"Why Bitcoin, ether, other crypto prices are crashing",https://www.livemint.com/market/cryptocurrency/cryptocurrency-prices-today-bitcoin-ether-dogecoin-continue-to-fall-11631065869096.html,"Bitcoin prices plummeted from more than $52,000 per coin, over 17% to $42,000, before recovering about half of that loss after El Salvador became the first country to adopt Bitcoin as legal tender on Tuesday. However, the rollout stumbled in its first hours and El Salvador President Nayib Bukele said the digital wallet used for transactions was not functioning.

Tuesday’s selloff is the most significant break in the rebound that had lifted Bitcoin almost 75% since late July. Overall cryptocurrency market value fell about $300 billion in the past 24 hours, according to tracker CoinGecko.

The world's largest cryptocurrency staged a small recovery as Bitcoin prices today were at around $46,757, down 11%. Meanwhile, other digital coins followed the lead with ether fell over 11% to $3,471 whereas dogecoin and cardano prices plunged 15% and 12% to $0.26 and $2.5 respectively. Stellar, XRP, Uniswap also crashed in the range of 15-20% over the last 24 hours.

“Social media platforms were very cautious over the weekend that a plunge could occur following El Salvador’s big day,"" Edward Moya, senior market analyst at Oanda Corp., wrote in a note, as reported by Bloomberg. Some investors likely bought in anticipation of the nation implementing its Bitcoin law Sept. 7 and then moved to “sell the fact,"" he said.

According to experts, bitcoin was still in the bull market as long the price stayed above the $43,000 level.

Billionaire Mike Novogratz, chief executive officer of Galaxy Digital Holdings and a long-time cryptocurrency bull, told Bloomberg the market for digital coins was running strong over the last eight weeks and became overbought. Interest from individual investors spiked on the back of large institutions jumping on board the crypto wagon, he said.

David Gerard, author of “Attack of the 50 Foot Blockchain,"" told the Associated Press that Tuesday’s Bitcoin volatility likely had little to nothing to do with El Salvador. “My first guess was shenanigans, because it’s always shenanigans,"" Gerard said via email to AP.

“Bitcoin basically doesn’t respond to market forces or regulatory announcements,"" Gerard said. “That sort of price pattern, where it crashes hugely in minutes then goes back up again, is usually one of the big guys burning the margin traders."" Because Bitcoin is so thinly traded, it could also have been a big holder making a large sale to have cash, thus sending the market for a ride, Gerard said.

(With inputs from agencies)

Subscribe to Mint Newsletters * Enter a valid email * Thank you for subscribing to our newsletter.

Never miss a story! Stay connected and informed with Mint. Download our App Now!!

Topics","('https://images.livemint.com/img/2021/09/08/600x338/btc-kfYG--621x414@LiveMint_1631066427561.JPG',)",2 min read,"Bitcoin prices plummeted from more than $52,000 per coin, over 17% to $42,000, before recovering about half of that loss after El Salvador became the first country to adopt Bitcoin as legal tender on Tuesday.
However, the rollout stumbled in its first hours and El Salvador President Nayib Bukele said the digital wallet used for transactions was not functioning.
Tuesday’s selloff is the most significant break in the rebound that had lifted Bitcoin almost 75% since late July.
Overall cryptocurrency market value fell about $300 billion in the past 24 hours, according to tracker CoinGecko.
The world's largest cryptocurrency staged a small recovery as Bitcoin prices today were at around $46,757, down 11%."
2021-09-06T12:02:56.263094 12:00:24,Reuters,Cryptocurrency prices tumble and exchange trading falters as snags crop up,https://www.reuters.com/technology/cryptocurrencies-selloff-widens-bitcoin-down-nearly-4-ether-6-2021-09-07/,"A representation of virtual currency bitcoin is seen in front of a stock graph in this illustration taken November 19, 2020. REUTERS/Dado Ruvic/Illustration

NEW YORK, Sept 7 (Reuters) - The price of cryptocurrencies plunged and crypto trading was delayed on Tuesday, a day in which El Salvador ran into snags as the first country to adopt bitcoin as legal tender.

Shares of blockchain-related firms also fell as crypto stocks were hit by trading platform outages. But the major focus was on El Salvador, where the government had to temporarily unplug a digital wallet to cope with demand.

loading

Bitcoin, the world's biggest and best-known cryptocurrency, tumbled more than 17% to $43,000 before paring some losses to trade down 9.20% at $47,140.27. Earlier bitcoin had hit a session high of $52,948.00.

Smaller rival ether , the coin linked to the ethereum blockchain network, fell 11.99%.

Major cryptocurrency exchanges Coinbase Global Inc (COIN.O) and Kraken said they faced delays in some transactions on their platforms.

Coinbase said some transactions were delayed or canceled at ""elevated rates"" and that ""our apps may be experiencing errors."" The exchange later said issues with Coinbase card swipes were resolved and that transactions were going through normally.

The Gemini exchange said it temporarily entered a full-maintenance period to address an exchange-related issue that caused performance trouble.

Coinbase (COIN.O) shares slid 4.02%.

Anything related to cryptocurrencies appeared to suffer. Cryptocurrency miners Riot Blockchain (RIOT.O) fell 7.38% and Marathon Digital Holdings (MARA.O) slipped 7.76%.

Shares of MicroStrategy Inc (MSTR.O), a BTC buyer and business intelligence software firm, fell 7.64%.

loading

Reporting by Herbert Lash in New York, additional reporting by Saikat Chatterjee in London and Aaron Saldanha in Bengaluru; editing by Sujata Rao and Rosalba O'Brien

Our Standards: The Thomson Reuters Trust Principles.","('https://www.reuters.com/resizer/gs8wzpShxYen3FHIv5S86NGJ7zs=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/JW4FQGBO4FLVBC6Z2PN63XTY3I.jpg',)",2 min read,"A representation of virtual currency bitcoin is seen in front of a stock graph in this illustration taken November 19, 2020.
Shares of blockchain-related firms also fell as crypto stocks were hit by trading platform outages.
Major cryptocurrency exchanges Coinbase Global Inc (COIN.O) and Kraken said they faced delays in some transactions on their platforms.
The exchange later said issues with Coinbase card swipes were resolved and that transactions were going through normally.
The Gemini exchange said it temporarily entered a full-maintenance period to address an exchange-related issue that caused performance trouble."
2021-09-06T12:02:59.590400 12:00:24,News.com.au,Bitcoin price: Why cryptocurrency dropped nearly 10 per cent,https://www.news.com.au/finance/money/investing/bitcoin-price-why-cryptocurrency-dropped-10-per-cent/news-story/7d7b325b6b1b501963c41e28badb2a0f,"The price of bitcoin has crashed as the crypto became official legal tender in El Salvador, dipping below the critical $50,000 mark.

The price of bitcoin has plunged in minutes, wiping billions of dollars off the market.

The volatile cryptocurrency dropped from (USD) $50,257 to $43,351, before recovering some ground.

At 6am this morning it was trading at $47,048, having given up 9.11% in the past 24 hours.

The massive price crash came as El Salvador became the first country to introduce bitcoin as legal tender.

The price of bitcoin crashed overnight.

Other cryptos including ethereum have also suffered heavy losses.

“Horrible, horrible chart damage being done in $BTC and the rest of the #crypto market,” crypto trader and author Glen Goodman wrote on Twitter.

Trader and analyst Scott Melker blamed large-volume traders for bitcoin’s plunge.

“Leave it to whales to dump Bitcoin on the day that El Salvador makes it legal tender,” he wrote.

Economist Peter Schiff wrote: “Welcome to #Bitcoin #ElSalvador.

“Your national ‘currency’ just lost over 15% of its purchasing power in under an hour. Get used to it. Just another perfectly orchestrated pump-and-dump by the Bitcoin whales. Too bad this time they had to sacrifice an entire nation to pull it off.”

The plunge wiped billions off the overall market, which is worth about $2.35 trillion.

El Salvador’s President Nayib Bukele, wrote he would be “buying the dip.”

The plunge was also caused by centralised exchanges liquidating more than $3 billion in long positions.

Liquidations often happen when trades cannot fulfill margin requirements for holding long or short positions, which can exacerbate market drops.

It “looks like it was a standard de-leveraging event,” Rahul Rai from crypto investment firm BlockTower Capital told CoinDesk.

Bitcoin becomes legal tender in El Salvador

Salvadoran consumers can now legally use bitcoin — along with the US dollar which has been the official currency for two decades — to pay for any good or service.

A woman protests against the circulation of Bitcoin in San Salvador on September 7. Picture: AFP

The rollout has been met by much scepticism and fear over the effect of currency volatility on the small Central American country’s ailing economy, and hundreds have taken part in anti-bitcoin protests.

Remittances account for a fifth of El Salvador’s GDP — over $5.9 billion in 2020 — and are vital to revive an economy that contracted 7.9 per cent in 2020 due in large part to the coronavirus pandemic.

Thousands of Salvadorans were already using bitcoin before Tuesday — many of them in the coastal town of El Zonte, where hundreds of businesses and individuals rely on the cyber currency for everything from paying utilities bills to buying a can of soft drink.

Mike Petersen, director of the El Zonte Bitcoin Beach project, said the cryptocurrency had changed the lives of locals.

“They are now able to do online payments, they are able to send money back and forth with family members even hundreds of miles away,” he said.

- with AFP","('https://content.api.news/v3/images/bin/352176c66b35dc2c2c75223f260d0ceb',)",2 min read,"The price of bitcoin has crashed as the crypto became official legal tender in El Salvador, dipping below the critical $50,000 mark.
The massive price crash came as El Salvador became the first country to introduce bitcoin as legal tender.
“Horrible, horrible chart damage being done in $BTC and the rest of the #crypto market,” crypto trader and author Glen Goodman wrote on Twitter.
“Leave it to whales to dump Bitcoin on the day that El Salvador makes it legal tender,” he wrote.
Mike Petersen, director of the El Zonte Bitcoin Beach project, said the cryptocurrency had changed the lives of locals."
2021-09-06T12:03:00.675292 12:00:24,CoinDesk,"CoinDesk: Bitcoin, Ethereum, Crypto News and Price Data",https://www.coindesk.com/markets/2021/09/07/bitcoin-tumbles-most-since-june-and-el-salvador-buys-the-dip/,"DISCLOSURE

The leader in news and information on cryptocurrency, digital assets and the future of money, CoinDesk is a media outlet that strives for the highest journalistic standards and abides by a strict set of editorial policies. CoinDesk is an independent operating subsidiary of Digital Currency Group, which invests in cryptocurrencies and blockchain startups.","('https://www.coindesk.com/pf/resources/images/social/dark/facebook.png?d=87',)",1 min read,"DISCLOSUREThe leader in news and information on cryptocurrency, digital assets and the future of money, CoinDesk is a media outlet that strives for the highest journalistic standards and abides by a strict set of editorial policies.
CoinDesk is an independent operating subsidiary of Digital Currency Group, which invests in cryptocurrencies and blockchain startups."
2021-09-06T12:03:01.061186 12:00:24,CNN,El Salvador buys bitcoin as the digital currency becomes legal tender,https://www.cnn.com/2021/09/06/business/bitcoin-price-el-salvador-intl-hnk/index.html,"San Salvador, El Salvador (CNN Business) El Salvador became the first country to adopt bitcoin as a national currency on Tuesday, kicking off a radical monetary experiment that could pose risks to the fragile economy.

President Nayib Bukele announced late Monday that his government purchased 200 bitcoins ahead of El Salvador's formal adoption of the currency. He added another 150 on Tuesday, bringing the country's total to 550 bitcoins.

Bitcoin is now legal tender in El Salvador alongside the US dollar. On Tuesday, the risks of the approach were highlighted when bitcoin prices dropped sharply on what Bukele has called ""Bitcoin Day.""

Bukele, a right-wing populist who rose to power in 2019, announced the plan to start using bitcoin in June. The law designating bitcoin as legal tender says that all ""economic agents"" shall accept the cryptocurrency as a form of payment. It also says that tax payments can be made in bitcoin.

Salvadorans will be able to download the ""Chivo Wallet,"" an application created by the government which will deliver $30 worth of bitcoin to people to promote its use.

Read More","('https://cdn.cnn.com/cnnnext/dam/assets/210906234350-nayib-bukele-file-052521-restricted-super-tease.jpg',)",1 min read,"San Salvador, El Salvador (CNN Business) El Salvador became the first country to adopt bitcoin as a national currency on Tuesday, kicking off a radical monetary experiment that could pose risks to the fragile economy.
President Nayib Bukele announced late Monday that his government purchased 200 bitcoins ahead of El Salvador's formal adoption of the currency.
Bitcoin is now legal tender in El Salvador alongside the US dollar.
On Tuesday, the risks of the approach were highlighted when bitcoin prices dropped sharply on what Bukele has called ""Bitcoin Day.""
The law designating bitcoin as legal tender says that all ""economic agents"" shall accept the cryptocurrency as a form of payment."
2021-09-06T12:03:02.454189 12:00:24,Reuters,El Salvador's world-first adoption of bitcoin endures bumpy first day,https://www.reuters.com/business/finance/el-salvador-leads-world-into-cryptocurrency-bitcoin-legal-tender-2021-09-07/,"SAN SALVADOR, Sept 7 (Reuters) - El Salvador's historic adoption of bitcoin as legal tender on Tuesday was beset by teething problems, as an angry protest by mistrustful citizens, technological glitches and a dip in the cryptocurrency clouded the rollout.

The bold experiment got off to a bumpy start when shortly after midnight, Salvadoran President Nayib Bukele complained the government-backed bitcoin app was not available on various internet platforms including Apple and Huawei.

Bukele used his Twitter account to press online stores to stock the app, or digital wallet, known as Chivo, and Huawei later began making it available. But when the app proved unable to cope with user registrations, the government unplugged it in order to connect to more servers and increase capacity.

Still, as the app began appearing on more platforms, Bukele was by afternoon retweeting videos posted on social media with people making payments using bitcoin at retailers in El Salvador including McDonald's Corp (MCD.N) and Starbucks Corp (SBUX.O).

""El Salvador is taking a great step forward today,"" said Carlos Garcia, who went to a booth at a San Salvador shopping mall giving out advice on how the new currency would work.

Starbucks' El Salvador unit said it was accepting bitcoin for purchases at its restaurants, drive-through facilities or to go.

Promising $30 of bitcoin for each user, Bukele has pushed for its adoption, saying it will help Salvadorans save $400 million a year on commissions for remittances, while giving access to financial services to people with no bank account.

""We must break the paradigms of the past,"" Bukele tweeted. ""El Salvador has the right to advance towards the first world.""

Bukele, 40, is one of the most popular presidents in the Americas, but has been accused of eroding democracy. Opinion polls showed Salvadorans are skeptical about using bitcoin, fearing its volatility and unsure of how it will work.

loading

More than 1,000 people held a protest in San Salvador on Tuesday against the adoption of bitcoin, burning a tire and setting off fireworks in front of the Supreme Court.

As the currency's price wobbled, the government purchased an additional 150 bitcoins on Tuesday, worth around $7 million.

Still, the poorest may struggle to access the technology needed to make bitcoin work in El Salvador, where nearly half the population has no internet access and many more only have spotty connectivity.

""I'm going to continue suffering with or without bitcoin,"" said sweets seller Jose Herrera, who said he had trouble accessing a mobile phone.

Some say the adoption of bitcoin may fuel illicit transactions and financial instability. It has already muddied the outlook for more than $1 billion in financing that El Salvador is seeking from the International Monetary Fund (IMF).

loading

1/5 A Bitcoin logo is seen outside at Sevilla Barber Shop where Bitcoin is accepted as a payment method in Santa Tecla, El Salvador September 6, 2021. REUTERS/Jose Cabezas Read More

U.S. TENSIONS

Ahead of the launch, El Salvador bought 400 bitcoins worth around $20 million, Bukele said, helping drive its price above $52,000 for the first time since May. Hours later, bitcoin had weakened and last traded down 0.51% at $46,561.74.

Ethereum, another crypto currency, fell 0.32% to $3,404.05, while crypto exchange Coinbase Global (COIN.O) slid 4.18% after reporting delays in some transactions on its platform.

The change means businesses should accept payment in bitcoin alongside the U.S. dollar, which has been El Salvador's official currency since 2001 and will remain legal tender.

It remains unclear whether businesses will be penalized if they do not accept bitcoin.

In the run-up to the launch, the government installed ATMs that allow bitcoin to be converted into dollars and withdrawn without commission from the digital wallet Chivo.

Bukele blamed Apple Inc (AAPL.O), Alphabet Inc's (GOOGL.O) Google and Huawei's app download platforms for the initial Chivo delay.

""Release him! @Apple @Google and @Huawei,"" Bukele wrote in a tweet, which was accompanied by a red-faced ""angry"" emoji.

The wallet was later available from Huawei and Apple.

A spokesman for Huawei said the company's platform showed less than a thousand installations by late afternoon on Tuesday.

""Like all innovations, El Salvador's bitcoin process has a learning curve,"" Bukele said in a tweet. ""Not everything will be achieved in a day, or in a month.""

In barely two years in office, Bukele has taken control of almost all levers of power. But although he has promised to clean up graft, the U.S. recently put some of his close allies on a corruption blacklist.

Last week, top judges appointed by Bukele's lawmakers ruled that he could serve a second term, breaking away from a constitutional rule that forbade consecutive terms.

Analysts fear the adoption of bitcoin, whose transaction records are distributed across the internet, beyond the reach of national jurisdictions, could encourage money laundering.

After the bitcoin law was approved, the ratings agency Moody's downgraded El Salvador's creditworthiness, while its dollar-denominated bonds have also come under pressure.

The World Bank reiterated on Tuesday it could not help El Salvador in adopting bitcoin ""given environmental and transparency shortcomings,"" a bank spokesperson said.

Reporting by Nelson Renteria in San Salvador and Anthony Esposito in Mexico City; Additional reporting by Wilfredo Pineda in El Zonte, El Salvador, Frank Jack Daniel and Cassandra Garrison; Editing by Daniel Flynn, Rosalba O'Brien, Matthew Lewis and Chris Reese

Our Standards: The Thomson Reuters Trust Principles.","('https://www.reuters.com/resizer/1RcpqqNGJgOYGwV4LqhRck2rdlU=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/FNEDOMUPXJLYLO56RHVLRPEXGU.jpg',)",4 min read,"Starbucks' El Salvador unit said it was accepting bitcoin for purchases at its restaurants, drive-through facilities or to go.
It has already muddied the outlook for more than $1 billion in financing that El Salvador is seeking from the International Monetary Fund (IMF).
""Like all innovations, El Salvador's bitcoin process has a learning curve,"" Bukele said in a tweet.
After the bitcoin law was approved, the ratings agency Moody's downgraded El Salvador's creditworthiness, while its dollar-denominated bonds have also come under pressure.
The World Bank reiterated on Tuesday it could not help El Salvador in adopting bitcoin ""given environmental and transparency shortcomings,"" a bank spokesperson said."
2021-09-06T12:03:02.949473 12:00:24,CNBC,Bitcoin tumbles nearly 10% as El Salvador adopts it as legal tender,https://www.cnbc.com/2021/09/07/bitcoin-retreats-from-the-highest-level-since-may-as-el-salvador-adopts-it-as-legal-tender.html,"The price of bitcoin fell Tuesday after breaking through $52,000 late Monday, reaching its highest level since May.

The price action comes on the day El Salvador is set to adopt the largest cryptocurrency by market cap as legal tender, becoming the first country to do so. Bitcoin dropped as much as 16% on Tuesday morning. It was last down about 9.5% and trading at $46,892.04, according to Coin Metrics. Ether fell 12% to $3,441.21.

Crypto adjacent stocks MicroStrategy and Coinbase also lost about 9% and 4%, respectively. Coinbase users were experiencing delayed or canceled transactions at ""elevated rates"" in the morning, the company said in an update on Twitter, but those issues were resolved by the afternoon. Major crypto exchanges Kraken and Gemini were also investigating delays and performance issues.

Early Tuesday El Salvador temporarily disabled Chivo, its government-run bitcoin wallet, to increase the capacity of the servers, which were hindering new users from installing it, President Nayib Bukele announced in a tweet at about 7:00 a.m. EST.

""Any data they try to enter at this time will give them an error,"" he said. ""This is a relatively straightforward problem, but it cannot be fixed with the system connected.""

The market action is unsurprising, according to Leah Wald, CEO at Valkyrie Investments, who said the news was largely priced into the market ""a while ago.""","('https://image.cnbcfm.com/api/v1/image/106892639-1622836826337-bit.jpg?v=1631045758',)",1 min read,"The price of bitcoin fell Tuesday after breaking through $52,000 late Monday, reaching its highest level since May.
The price action comes on the day El Salvador is set to adopt the largest cryptocurrency by market cap as legal tender, becoming the first country to do so.
Coinbase users were experiencing delayed or canceled transactions at ""elevated rates"" in the morning, the company said in an update on Twitter, but those issues were resolved by the afternoon.
Early Tuesday El Salvador temporarily disabled Chivo, its government-run bitcoin wallet, to increase the capacity of the servers, which were hindering new users from installing it, President Nayib Bukele announced in a tweet at about 7:00 a.m. EST.
The market action is unsurprising, according to Leah Wald, CEO at Valkyrie Investments, who said the news was largely priced into the market ""a while ago."""
2021-09-06T12:03:03.434405 12:00:24,Bloomberg.com,Are you a robot?,https://www.bloomberg.com/news/articles/2021-09-06/crypto-investor-who-bet-early-on-ether-eyes-new-blockchain-fund,"Why did this happen?

Please make sure your browser supports JavaScript and cookies and that you are not blocking them from loading. For more information you can review our Terms of Service and Cookie Policy.","('',)",1 min read,"Why did this happen?
Please make sure your browser supports JavaScript and cookies and that you are not blocking them from loading.
For more information you can review our Terms of Service and Cookie Policy."
