id,symbol,name,price,market_cap,total_volume,rank,image,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,atl,atl_change_percentage,atl_date,last_updated
maze-token,mzr,Maze Token,0.0038319,0.0,872.21,,https://assets.coingecko.com/coins/images/16432/large/cropped-Sans-titre-15-2.png?1624007627,,,,,,,0.0,1000000000.0,,0.00213869,79.17019,2021-07-20T14:00:57.221Z,2021-08-27T03:00:33.694Z
jntre,jntr/e,JNTR/e,3.98,0.0,0.0,,https://assets.coingecko.com/coins/images/12829/large/jntr_logo.jpg?1602835757,3.98,3.98,0.0,0.0,,,0.0,,,1.51,164.06685,2020-11-30T05:02:55.967Z,2021-09-02T17:03:49.649Z
defini,dfni,DeFini,79.95,0.0,29583.0,,https://assets.coingecko.com/coins/images/14616/large/logo_-_2021-04-01T133425.308.png?1617255308,81.02,79.35,-1.065398767587,-1.31501,0.0,0.0,0.0,100000000.0,,4.59,1637.40616,2021-04-14T20:58:39.210Z,2021-09-04T15:23:16.306Z
zin,Zin,Zin,3.43,0.0,2461.7,,https://assets.coingecko.com/coins/images/13250/large/coingecko_logo.png?1606716375,3.47,3.37,-0.039542560648,-1.13861,0.0,0.0,0.0,1000000000.0,,0.456753,641.98278,2021-09-01T19:48:48.768Z,2021-09-04T15:23:16.599Z
earnzcoin,erz,EarnzCoin,0.03339452,0.0,162.38,,https://assets.coingecko.com/coins/images/5827/large/4KXN1a0c_400x400.jpg?1547041702,0.03754128,0.02443561,-0.000260563285,-0.77422,0.0,0.0,0.0,33000000.0,,4.193e-05,79538.12604,2019-05-19T00:00:00.000Z,2021-09-04T15:20:25.958Z
ivy-mining,ivy,Ivy Mining,1.33,0.0,1973.56,,https://assets.coingecko.com/coins/images/12756/large/ivymining.PNG?1602284897,,,,,,,0.0,100000000000.0,,0.637894,107.79655,2021-03-08T12:43:05.720Z,2021-08-11T05:14:36.986Z
ammyi-coin,ami,AMMYI Coin,11.1,0.0,259127.0,,https://assets.coingecko.com/coins/images/14469/large/Untitled-design-25.png?1616380058,11.7,11.09,-0.594933266138,-5.08694,0.0,0.0,0.0,100000000.0,,2.44,354.80231,2021-08-21T09:31:30.471Z,2021-09-04T12:09:04.529Z
heartbout-pay,hp,HeartBout Pay,0.110221,0.0,23184.0,,https://assets.coingecko.com/coins/images/10348/large/5156.png?1580251362,0.111118,0.073441,0.00062353,0.56892,0.0,0.0,0.0,10000000000.0,,0.01951283,464.86613,2020-12-29T15:26:37.919Z,2021-09-04T09:24:13.365Z
platon-network,lat,PlatON Network,17.0,0.0,609711960.0,,https://assets.coingecko.com/coins/images/15430/large/PlatON-Black.png?1623852513,17.51,16.01,0.82655,5.1106,0.0,0.0,0.0,,,9.02,89.99296,2021-07-20T03:30:17.878Z,2021-09-04T15:35:35.048Z
asta,asta,ASTA,1.6,0.0,446418217.0,,https://assets.coingecko.com/coins/images/11123/large/asta_logo.png?1588734656,1.68,1.58,-0.066670775228,-4.00217,0.0,0.0,0.0,3000000000.0,3000000000.0,0.41957,280.22611,2020-12-22T13:37:54.259Z,2021-09-04T15:37:47.666Z
aura-protocol,aura,Aura Protocol,267.83,0.0,0.0,,https://assets.coingecko.com/coins/images/13491/large/aura_protocol_logo.png?1609124742,,,,,,,0.0,15891.719330781,,206.47,29.72086,2021-01-12T13:57:09.036Z,2021-09-02T11:18:27.394Z
sting,stn,Sting,181.61,0.0,33036423.0,,https://assets.coingecko.com/coins/images/13760/large/sting.png?1611612491,183.92,181.01,-2.305421218333,-1.25352,0.0,0.0,0.0,50000000.0,,7.46,2333.12244,2021-04-13T01:40:04.552Z,2021-09-04T15:34:58.540Z
mesefa,sefa,MESEFA,7.65,0.0,132818.0,,https://assets.coingecko.com/coins/images/10977/large/cPEdYbm1_400x400.png?1586758998,8.12,7.22,-0.232607953958,-2.94977,0.0,0.0,0.0,963000000.0,,0.762178,904.10279,2020-04-14T10:54:39.779Z,2021-09-04T15:25:33.146Z
ratecoin,xra,Ratecoin,0.03026877,0.0,20.18,,https://assets.coingecko.com/coins/images/284/large/ratecoin.png?1547034053,0.03988965,0.03026859,-0.009620877245,-24.11873,0.0,0.0,0.0,75000000.0,,0.00056527,5254.66955,2020-04-12T11:03:54.740Z,2021-09-04T15:23:50.449Z
oduwausd,owdt,OduwaUSD,73.99,0.0,7.4,,https://assets.coingecko.com/coins/images/13833/large/oduwa.jpg?1612170552,,,,,,,0.0,20000000000.0,,47.85,54.64838,2021-04-25T02:33:31.418Z,2021-09-01T18:54:45.140Z
bae,bae,Bae,136.97,0.0,78488273.0,,https://assets.coingecko.com/coins/images/17681/large/LOGO5_%281%29.png?1628841173,145.6,131.85,1.8,1.32923,0.0,0.0,0.0,1000000000.0,100000000.0,118.32,15.93643,2021-09-02T15:14:59.902Z,2021-09-04T15:37:15.008Z
clover,clv,Clover,473.94,0.0,279200.0,,https://assets.coingecko.com/coins/images/12888/large/clover_logo.png?1603274615,862.92,472.27,-388.981292947561,-45.07744,0.0,0.0,0.0,22222.0,,52.21,807.72497,2020-12-22T18:36:45.455Z,2021-09-04T14:49:17.726Z
french-ico-coin,fico,French ICO Coin,3.75,0.0,562.2,,https://assets.coingecko.com/coins/images/12528/large/Icon-French-ICO.png?1600495093,12.8,3.75,-9.055343406852,-70.72639,,,0.0,698269.0,,1.63,130.56653,2021-03-16T19:53:10.343Z,2021-09-02T19:44:24.032Z
fuzzballs,fuzz,FuzzBalls,0.541146,0.0,0.541796,,https://assets.coingecko.com/coins/images/2718/large/fuzzballs.png?1547484408,,,,,,,0.0,21000000.0,,0.03856715,1303.1278,2019-02-08T00:00:00.000Z,2021-08-27T15:00:30.450Z
defiking,dfk,DefiKing,2.6,0.0,0.0,,https://assets.coingecko.com/coins/images/12405/large/dfklogo.png?1599603745,2.6,2.6,0.0,0.0,,,0.0,1000000000.0,,0.145301,1688.05749,2021-03-25T11:24:39.589Z,2021-09-02T16:24:51.325Z
coinstox,csx,Coinstox,19.41,0.0,1407708.0,,https://assets.coingecko.com/coins/images/14373/large/CSX-token-200.png?1615771653,19.69,19.27,-0.138522862228,-0.70871,0.0,0.0,0.0,1000000000.0,,0.106279,18074.73427,2021-06-23T08:36:46.920Z,2021-09-04T15:25:36.789Z
cipher-core-token,ciphc,Cipher Core Token,147.67,0.0,670.43,,https://assets.coingecko.com/coins/images/11524/large/CipherCoreLogo_L.jpg?1590681179,,,,,,,0.0,200000000.0,,39.82,270.86879,2021-05-27T00:10:04.379Z,2021-08-22T15:00:10.203Z
soga-project,soga,SOGA Project,0.01814866,0.0,95648.0,,https://assets.coingecko.com/coins/images/8967/large/O-rsO7g2_400x400.jpg?1563336677,0.01834946,0.01726882,0.00069231,3.96594,0.0,0.0,0.0,5700000000.0,,0.00014674,12043.4799,2021-01-14T13:36:56.953Z,2021-09-04T15:27:19.461Z
prize-coin,prz,Prize Coin,270.03,0.0,1853909.0,,https://assets.coingecko.com/coins/images/17741/large/prizecoinlogo.png?1629123097,273.12,267.92,1.15,0.42829,0.0,0.0,0.0,2000000.0,,237.23,13.74911,2021-08-16T14:52:54.246Z,2021-09-04T15:36:25.079Z
grafsound,gsmt,Grafsound,13.24,0.0,48483199.0,,https://assets.coingecko.com/coins/images/12583/large/Logo200_200-GSMT.png?1600927635,13.48,12.13,0.203039,1.55743,0.0,0.0,0.0,7000000000.0,,11.4,15.3152,2021-08-18T20:02:31.100Z,2021-09-04T15:31:25.349Z
elynet-token,elyx,Elynet Token,0.570108,0.0,3057072.0,,https://assets.coingecko.com/coins/images/13326/large/KakaoTalk_20201208_102026847.png?1607483005,0.691165,0.569233,-0.116258027962,-16.93819,0.0,0.0,0.0,2000000000.0,,0.116624,388.84137,2021-05-25T12:26:00.838Z,2021-09-04T11:54:04.582Z
eldorado-token,erd,ELDORADO TOKEN,0.00856124,0.0,0.410939,,https://assets.coingecko.com/coins/images/9778/large/erdcoin.png?1574655368,0.01146749,0.00852008,-0.000169593418,-1.94247,0.0,0.0,0.0,500000000.0,,0.00030635,2694.62049,2020-11-05T21:43:37.368Z,2021-09-04T13:40:18.846Z
digidinar-stabletoken,ddrst,DigiDinar StableToken,82.92,0.0,117.14,,https://assets.coingecko.com/coins/images/12835/large/ddrst.png?1602883422,83.85,82.22,0.697952,0.84885,0.0,0.0,0.0,1000000000.0,,2.88,2777.25004,2021-08-26T08:13:36.822Z,2021-09-04T09:00:43.324Z
18273-monte-vista,realtoken-s-18273-monte-vista-st-detroit-mi,"RealT Token - 18273 Monte Vista St, Detroit, MI 48221",3827.85,0.0,0.0,,https://assets.coingecko.com/coins/images/16665/large/18273-Monte-Vista-hero-1b.jpeg?1624626435,3827.85,3827.85,0.0,0.0,0.0,0.0,0.0,,1300.0,3388.45,12.96761,2021-07-24T09:39:30.281Z,2021-09-03T16:02:42.962Z
omotenashicoin,mtns,OmotenashiCoin,0.00957934,0.0,17.82,,https://assets.coingecko.com/coins/images/9787/large/mylogo.png?1571872412,0.00461721,0.00366173,0.0058848,159.28352,0.0,0.0,0.0,330000000.0,,0.00137295,230.9141,2020-12-26T09:48:23.150Z,2021-09-04T15:23:14.782Z
two-prime-ff1-token,ff1,Two Prime FF1 Token,63.59,0.0,242.91,,https://assets.coingecko.com/coins/images/11008/large/IlJLc6NC_400x400.jpg?1587103393,,,,,,,0.0,100000000.0,,7.51,746.52798,2021-08-04T16:19:23.074Z,2021-08-13T17:28:30.979Z
etrade,ett,Etrade,0.01489831,0.0,3676.01,,https://assets.coingecko.com/coins/images/9111/large/NkGLvEO2_400x400.jpg?1564435046,0.02037169,0.01490771,-0.004730171778,-24.09851,0.0,0.0,0.0,1000000000.0,,0.00112425,1225.18296,2020-03-28T14:54:54.180Z,2021-09-04T15:01:51.644Z
melonheadsprotocol,mhsp,MelonHeadSProtocol,0.109574,0.0,422.85,,https://assets.coingecko.com/coins/images/11175/large/MHSP200x200.png?1589448413,0.147854,0.098099,-0.001260714163,-1.13747,0.0,0.0,0.0,165000000.0,,0.00271046,3934.99748,2020-09-05T21:52:47.797Z,2021-09-04T15:23:17.834Z
hdpunk-vault-nftx,hdpunk,HDPUNK Vault (NFTX),6448.07,0.0,0.0,,https://assets.coingecko.com/coins/images/17069/large/HDPunks.png?1626151243,,,,,,,0.0,353.0,,5328.78,21.00462,2021-08-30T19:42:08.049Z,2021-09-02T11:49:35.903Z
plus-coin,nplc,Plus Coin,0.00674729,0.0,182.98,,https://assets.coingecko.com/coins/images/4686/large/plus-coin-logo.png?1547039959,0.00674891,0.006381,0.000138,2.08794,0.0,0.0,0.0,900000000.0,,0.00175237,285.03821,2020-09-26T15:19:19.466Z,2021-09-04T12:54:11.583Z
unagii-wrapped-bitcoin,uwbtc,Unagii Wrapped Bitcoin,3858256.0,0.0,,,https://assets.coingecko.com/coins/images/14625/large/uBTC.png?1617294190,3903261.0,3831705.0,-43392.065827383194,-1.11215,0.0,0.0,0.0,70.77254174,,2268695.0,70.06501,2021-06-22T14:00:14.324Z,2021-09-04T15:07:00.450Z
gard-governance-token,ggt,GARD Governance Token,0.00423338,0.0,1489563.0,,https://assets.coingecko.com/coins/images/13089/large/8XVS.png?1605059266,0.00425047,0.0042165,-1.3221396e-05,-0.31134,0.0,0.0,0.0,,,0.00266583,58.56375,2021-08-25T17:56:51.118Z,2021-09-04T15:32:30.334Z
april,april,April,0.429886,0.0,383289.0,,https://assets.coingecko.com/coins/images/15689/large/200-by-200-01.png?1621565063,0.482878,0.464826,-0.052991578556,-10.97412,0.0,0.0,0.0,125000000.0,,0.312085,37.74655,2021-06-22T14:12:16.636Z,2021-09-04T15:16:30.977Z
pitch,pitch,Pitch,0.01553743,0.0,466.12,,https://assets.coingecko.com/coins/images/2855/large/pitch_token.jpg?1547037026,0.01620936,0.01553743,-0.000671930585,-4.14533,,,0.0,1618000000.0,,0.00665846,133.34852,2021-02-27T20:26:46.975Z,2021-09-03T07:06:59.760Z
aave-enj-v1,aenj,Aave ENJ v1,153.2,0.0,4602441.0,,https://assets.coingecko.com/coins/images/12484/large/aENJ.png?1600189443,154.47,149.36,0.296987,0.19453,0.0,0.0,0.0,503244.986591479,,8.34,1736.32668,2020-11-04T16:05:24.821Z,2021-09-04T15:07:00.803Z
grapefruit-coin,grpft,Grapefruit Coin,9.39576e-07,0.0,32622.0,,https://assets.coingecko.com/coins/images/17002/large/logo-square-1.png?1626061191,9.67629e-07,9.3633e-07,-4.168e-09,-0.44163,0.0,0.0,0.0,100000000000000.0,,9.21776e-07,1.93103,2021-09-03T02:43:45.853Z,2021-09-04T15:23:16.620Z
sklay,sklay,sKLAY,123.16,0.0,5465188.0,,https://assets.coingecko.com/coins/images/13912/large/sKLAY_logo.png?1612835545,126.25,123.08,-2.231591398733,-1.77973,0.0,0.0,0.0,189081340.0,,40.06,207.21607,2021-02-09T17:12:08.191Z,2021-09-04T15:26:42.982Z
aave-amm-bptbalweth,aAmmBptBALWETH,Aave AMM BptBALWETH,82505.0,0.0,,,https://assets.coingecko.com/coins/images/17261/large/aAmmBptBALWETH.png?1626959531,82745.0,78076.0,1532.91,1.89314,0.0,0.0,0.0,800.9670311291,,42842.0,92.57857,2021-07-23T18:00:24.823Z,2021-09-04T15:00:32.227Z
fnb-protocol,fnb,FNB Protocol,0.00641955,0.0,164794.0,,https://assets.coingecko.com/coins/images/8157/large/FNB_protocol.jpg?1555650192,0.00656593,0.00569082,-0.000134725009,-2.05553,0.0,0.0,0.0,2500000000.0,,0.00132342,385.07167,2021-08-10T08:04:40.221Z,2021-09-04T14:48:54.368Z
medican-coin,mcan,Medican Coin,5.43,0.0,7006581.0,,https://assets.coingecko.com/coins/images/13625/large/mcan_logo_RGB_v1.png?1610413624,5.45,5.25,0.1123,2.11305,0.0,0.0,0.0,5000000000.0,,1.32,307.61766,2021-01-25T21:27:09.865Z,2021-09-04T15:37:17.764Z
12405-santa-rosa,realtoken-s-12405-santa-rosa-dr-detroit-mi,"RealT Token - 12405 Santa Rosa Dr, Detroit, MI 48204",3964.7,0.0,0.0,,https://assets.coingecko.com/coins/images/16671/large/12405-Santa-Rosa-hero-1.jpg?1624627801,3964.7,3964.7,0.0,0.0,0.0,0.0,0.0,,,3591.76,10.38339,2021-08-08T22:56:48.922Z,2021-09-04T11:36:57.359Z
ttcrypto,ttc,TTCRYPTO,10.82,0.0,9951.44,,https://assets.coingecko.com/coins/images/13807/large/71291823.png?1612001590,,,,,,,0.0,523540.0,,5.21,107.63228,2021-07-27T09:33:05.028Z,2021-08-31T22:32:53.186Z
atheneum,aem,Atheneum,0.355902,0.0,576.13,,https://assets.coingecko.com/coins/images/7424/large/AEM_logo_only_400px_400px_2px_spacing_red_blue.png?1551078352,0.516548,0.389438,-0.086032301262,-19.46722,0.0,0.0,0.0,100000000.0,,0.00622658,5615.85313,2020-11-19T16:06:15.947Z,2021-09-04T12:24:18.462Z
widecoin,wcn,Widecoin,0.171779,0.0,1717.79,,https://assets.coingecko.com/coins/images/17522/large/widecoin.PNG?1628113747,,,,,,,0.0,,,0.171779,0.0,2021-08-15T07:30:23.664Z,2021-08-15T07:30:23.664Z
chbt,chbt,CHBT,21.65,0.0,257.0,,https://assets.coingecko.com/coins/images/10907/large/chbt.png?1585794789,,,,,,,0.0,,,0.00018456,11727982.85717,2020-06-15T06:44:11.657Z,2021-09-02T23:32:16.228Z
10700-whittier,realtoken-s-10700-whittier-ave-detroit-mi,"RealT Token - 10700 Whittier Ave, Detroit, MI 48224",3765.32,0.0,0.0,,https://assets.coingecko.com/coins/images/16625/large/10700-Whittier-hero-2.jpg?1624552489,3814.51,3765.32,-49.193013971217,-1.28963,,,0.0,,,2527.69,48.96272,2021-06-29T09:34:20.845Z,2021-09-03T15:30:14.100Z
afrodex-labs-token,afdlt,AfroDex Labs Token,2.87e-06,0.0,0.0,,https://assets.coingecko.com/coins/images/9908/large/GOLDEN_TOKEN_4.png?1575868746,2.87e-06,2.87e-06,0.0,0.0,,,0.0,1000000000000000.0,,1.27e-10,2264953.07717,2019-12-03T10:59:06.612Z,2021-09-02T16:25:10.956Z
cold-finance,cold,Cold Finance,4.0013e-08,0.0,155428.0,,https://assets.coingecko.com/coins/images/15607/large/cold-finance.png?1621315330,4.2964e-08,3.6946e-08,2.894e-09,7.79708,0.0,0.0,0.0,1000000000000000.0,,2.9835e-08,34.10712,2021-08-04T14:18:41.982Z,2021-09-04T15:30:02.057Z
shopaneum,spn,Shopaneum,0.00014822,0.0,8882986.0,,https://assets.coingecko.com/coins/images/15700/large/200x200_%2817%29.png?1621574230,,,,,,,0.0,100000000000.0,,2.052e-05,622.14965,2021-06-18T09:43:45.189Z,2021-08-28T23:56:01.926Z
minishib,minishib,MiniShib,1.7418e-08,0.0,0.0,,https://assets.coingecko.com/coins/images/16883/large/LOGO-2.jpg?1625547895,,,,,,,0.0,1000000000000000.0,,1.1387e-08,52.96795,2021-07-24T03:30:22.160Z,2021-09-02T07:30:22.867Z
zupi-coin,zupi,Zupi Coin,0.00069396,0.0,11057.44,,https://assets.coingecko.com/coins/images/13935/large/zupi.png?1613705495,0.00070613,0.00054691,7.511e-05,12.13697,0.0,0.0,0.0,49000000120.0,,0.00024142,174.10555,2021-06-10T02:14:31.851Z,2021-09-04T15:38:28.695Z
bixcpro,bixcpro,BIXCPRO,0.330038,0.0,418.16,,https://assets.coingecko.com/coins/images/7893/large/download.jpg?1551429825,0.370463,0.367432,-0.040425206803,-10.91208,0.0,0.0,0.0,68999899.0,,0.099334,232.25022,2021-01-03T05:59:40.209Z,2021-09-04T12:50:44.521Z
kuende,kue,Kuende,0.053495,0.0,0.236533,,https://assets.coingecko.com/coins/images/7453/large/29178480_930308773794230_7348989862965411840_n.png?1547540936,,,,,0.0,0.0,0.0,3560000000.0,,0.0002791,19067.08062,2019-12-05T02:29:56.936Z,2021-09-04T04:41:31.378Z
shitcoin,shit,ShitCoin,2.02e-05,0.0,126013.0,,https://assets.coingecko.com/coins/images/9472/large/ShitCoin_200x200.png?1567723695,2.146e-05,1.23e-06,3.89e-06,23.87386,0.0,0.0,0.0,1000000000000.0,,4.722e-09,427680.55613,2019-10-25T17:29:37.744Z,2021-09-04T15:02:54.921Z
euro-ritva-token,eurt,Euro Ritva Token,27.79,0.0,55.59,,https://assets.coingecko.com/coins/images/15250/large/eurt.png?1620262614,,,,,,,0.0,100000000.0,,1.2,2214.20973,2021-07-23T07:24:39.587Z,2021-09-01T04:35:34.779Z
zloadr,zdr,Zloadr,5.39,0.0,119.65,,https://assets.coingecko.com/coins/images/1885/large/Zloadr.png?1547036193,,,,,,,0.0,100000000.0,,0.00073484,733360.64492,2021-01-06T09:27:10.654Z,2021-08-30T21:29:56.605Z
pixiu-finance,pixiu,Pixiu Finance,4.74,0.0,1951.97,,https://assets.coingecko.com/coins/images/17297/large/pixiu_picture_.png?1627264684,4.75,4.73,-0.009010172307,-0.18982,0.0,0.0,0.0,10000000.0,,0.074333,6273.72575,2021-08-11T11:36:45.164Z,2021-09-04T15:23:11.779Z
7eleven,7e,7ELEVEN,5.601e-05,0.0,4244.85,,https://assets.coingecko.com/coins/images/8324/large/icon4.png?1557529360,5.814e-05,5.572e-05,-2.134264e-06,-3.67071,0.0,0.0,0.0,1000000000000.0,,3.7054e-07,15015.42739,2020-05-20T17:14:56.027Z,2021-09-04T05:16:26.513Z
venjocoin,vjc,VENJOCOIN,6.28,0.0,82087.0,,https://assets.coingecko.com/coins/images/8088/large/vjc-logo.jpg?1554454773,6.31,5.82,0.446458,7.6477,0.0,0.0,0.0,2000000000.0,,0.360071,1643.80074,2020-12-16T22:20:55.055Z,2021-09-04T15:34:20.547Z
meter-governance-mapped-by-meter-io,eMTRG,Meter Governance mapped by Meter.io,171.82,0.0,2469447.0,,https://assets.coingecko.com/coins/images/12175/large/Dark-blue-icon-transparent-vector-white-icon200x200.png?1597819237,176.31,167.32,-0.287102353875,-0.16682,0.0,0.0,0.0,3000000.0,,14.08,1120.16272,2020-12-28T21:47:40.647Z,2021-09-04T14:38:12.185Z
force-for-fast,fff,Force For Fast,0.278714,0.0,5173816.0,,https://assets.coingecko.com/coins/images/11718/large/fff2.PNG?1593073288,0.293856,0.274058,-0.0052286049,-1.84143,0.0,0.0,0.0,10000000000.0,,0.1107,151.72367,2021-01-24T15:10:14.441Z,2021-09-04T15:36:32.841Z
chipshop-finance,chips,ChipShop Finance,119886.0,0.0,461877.0,,https://assets.coingecko.com/coins/images/16113/large/chips_logo.05b5246d.png?1623027106,124291.0,117483.0,-4405.67015207639,-3.54463,0.0,0.0,0.0,60.0,,26127.0,358.85522,2021-07-31T16:45:44.474Z,2021-09-04T15:17:25.499Z
1x-short-algorand-token,algohedge,1X Short Algorand Token,6397.79,0.0,2391164.0,,https://assets.coingecko.com/coins/images/11987/large/683JEXMN_400x400.png?1596687107,6400.64,6035.96,352.17,5.82524,0.0,0.0,0.0,0.65230304,,5989.96,6.80859,2021-09-03T09:30:51.673Z,2021-09-04T15:02:34.295Z
w-green-pay,wgp,W Green Pay,7.61,0.0,5070025.0,,https://assets.coingecko.com/coins/images/4419/large/wgreenpay-01-400x300.png?1547039752,7.53,5.56,1.99,35.40062,0.0,0.0,0.0,600000000.0,,0.13484,5487.91499,2021-01-03T09:18:07.144Z,2021-09-04T15:31:18.181Z
make-more-money,M3C,Make More Money,26014.0,0.0,806428.0,,https://assets.coingecko.com/coins/images/13741/large/M3_Logo_Red.png?1611695818,26118.0,25989.0,-104.288011474029,-0.39929,0.0,0.0,0.0,50000.0,,67.15,38641.88471,2021-02-03T19:29:32.870Z,2021-09-03T19:30:21.152Z
xrp-classic,xrpc,XRP Classic,4.85e-05,0.0,13112.71,,https://assets.coingecko.com/coins/images/7259/large/xrpc.png?1572011410,4.854e-05,4.854e-05,-3.5913e-08,-0.07399,0.0,0.0,0.0,645354324324.0,,1.96915e-07,24530.3938,2020-07-07T23:33:12.503Z,2021-09-04T13:32:48.455Z
cash-global-coin,cgc,Cash Global Coin,0.01874258,0.0,0.187426,,https://assets.coingecko.com/coins/images/12088/large/cgc.PNG?1597017789,0.01874258,0.01874258,0.0,0.0,0.0,0.0,0.0,100000000.0,,0.00503894,271.95484,2021-07-24T18:01:01.903Z,2021-09-04T01:21:52.462Z
11653-nottingham,realtoken-s-11653-nottingham-rd-detroit-mi,"RealT Token - 11653 Nottingham Rd, Detroit, MI 48224",4047.08,0.0,0.0,,https://assets.coingecko.com/coins/images/16622/large/11653-Nottingham-hero-1.jpg?1624551450,4122.44,4020.26,-75.360939690595,-1.82806,0.0,0.0,0.0,,,3664.17,10.4501,2021-06-30T17:33:50.126Z,2021-09-04T07:48:50.681Z
aries-chain,aries,Aries Chain,0.182876,0.0,1849774.0,,https://assets.coingecko.com/coins/images/11144/large/zlQDO0om_400x400.png?1588920022,,,,,,,0.0,,,0.076519,138.99556,2021-01-11T14:17:56.849Z,2021-07-15T10:21:38.929Z
evolution,gen,Evolution,51.3,0.0,802.62,,https://assets.coingecko.com/coins/images/14790/large/bF_HNFJA.png?1618462841,53.66,50.89,-2.359118597347,-4.39611,0.0,0.0,0.0,109371.0,,46.1,11.2807,2021-06-26T08:33:38.920Z,2021-09-04T12:42:25.635Z
proxeus,xes,Proxeus,0.199881,0.0,0.0,,https://assets.coingecko.com/coins/images/4039/large/2687.png?1547039165,0.199881,0.199881,0.0,0.0,,,0.0,300000000.0,,0.04981708,301.23054,2020-09-25T09:57:31.451Z,2021-09-02T16:24:42.552Z
va-na-su,vns,Va Na Su,0.432434,0.0,1762052.0,,https://assets.coingecko.com/coins/images/12485/large/platform-img1.png?1600206964,0.476973,0.364315,0.01503243,3.60143,0.0,0.0,0.0,1000000000.0,,0.073784,403.69718,2021-04-29T08:19:37.938Z,2021-09-04T15:37:43.330Z
motocoin,moto,Motocoin,2.18,0.0,247.35,,https://assets.coingecko.com/coins/images/2648/large/motocoin.png?1547036829,2.3,2.18,-0.11792356203,-5.12324,0.0,0.0,0.0,31032088.0,,0.00581307,37467.31808,2019-10-10T00:00:00.000Z,2021-09-04T14:00:24.637Z
genta,gena,Genta,2.51,0.0,0.00030441,,https://assets.coingecko.com/coins/images/13467/large/genta_gena_200x200_CoinGecko.png?1608794880,,,,,,,0.0,20759998.0,,0.257918,871.61619,2020-12-25T05:38:41.244Z,2021-08-15T03:00:15.046Z
apex-army,apex,APEx Army,0.01234417,0.0,4806.17,,https://assets.coingecko.com/coins/images/15964/large/APEX.png?1622519958,0.01239939,0.01182779,0.00027028,2.23855,0.0,0.0,0.0,800000000.0,80000000.0,0.00679255,81.7311,2021-07-20T10:00:39.277Z,2021-09-04T15:00:51.786Z
xtock,xtx,Xtock,0.02393147,0.0,4534.18,,https://assets.coingecko.com/coins/images/6276/large/Xtock.png?1555649215,,,,,,,0.0,7840860587.0,,0.00246065,872.56816,2020-01-06T18:05:26.955Z,2021-08-03T13:00:18.915Z
delphi-chain-link,dcl,Delphi Chain Link,0.574144,0.0,126.89,,https://assets.coingecko.com/coins/images/13450/large/logo-200-200.png?1609814956,,,,,,,0.0,990000000.0,,0.04777932,1101.65755,2021-06-27T20:55:40.321Z,2021-08-30T22:55:50.457Z
ize,ize,IZE,2.02,0.0,4533695.0,,https://assets.coingecko.com/coins/images/11031/large/logo.png?1587294254,2.08,1.82,0.187734,10.22826,0.0,0.0,0.0,10000000000.0,,0.02341485,8533.59556,2020-07-08T01:26:39.702Z,2021-09-04T15:37:12.229Z
kurrent,kurt,Kurrent,0.110203,0.0,2.2,,https://assets.coingecko.com/coins/images/676/large/kurrent.png?1547034425,,,,,0.0,0.0,0.0,228000000.0,,0.00189144,5726.42051,2020-11-21T13:02:25.847Z,2021-09-04T14:20:04.738Z
ddmcoin,ddm,DDMCoin,0.093314,0.0,356531.0,,https://assets.coingecko.com/coins/images/6262/large/DDMCoin.jpg?1547042300,0.096216,0.092752,-0.002849219956,-2.9629,0.0,0.0,0.0,,,0.064043,45.70593,2019-02-04T00:00:00.000Z,2021-09-04T15:14:15.206Z
fnaticx,fnax,FnaticX,4.90815e-07,0.0,0.0,,https://assets.coingecko.com/coins/images/13532/large/20201231_204613.png?1609455697,,,,,,,0.0,50000.0,,4.0708e-08,1105.69597,2021-08-08T10:30:45.101Z,2021-08-28T15:30:22.152Z
t-bitcoin,tbtc,τBitcoin,706758.0,0.0,4814677.0,,https://assets.coingecko.com/coins/images/14663/large/download.png?1617628915,717306.0,702001.0,-10547.596200585132,-1.47045,0.0,0.0,0.0,1765.754689566,1765.754689566,122572.0,476.60485,2021-05-25T18:33:28.765Z,2021-09-04T14:59:05.960Z
compact,cpac,Compact,0.00015776,0.0,23439.0,,https://assets.coingecko.com/coins/images/15979/large/dawkk7uv.png?1622530047,0.00015968,0.00015248,2.69e-06,1.73419,0.0,0.0,0.0,100000000000.0,,0.00014727,7.12017,2021-09-01T14:58:04.524Z,2021-09-04T14:51:16.079Z
secretsky-finance,ssf,SecretSky Finance,0.0213778,0.0,136021.0,,https://assets.coingecko.com/coins/images/16467/large/icon-ssf.png?1624265389,0.02182826,0.02096794,-1.7028257e-05,-0.07959,0.0,0.0,0.0,1000000000.0,,0.01779649,20.1237,2021-08-19T11:27:33.094Z,2021-09-04T14:41:08.407Z
nitrous-finance,nos,Nitrous Finance,8.37,0.0,0.0,,https://assets.coingecko.com/coins/images/13994/large/nos_logo.png?1613541619,,,,,,,0.0,964910.0,964910.0,5.09,64.35669,2021-07-19T23:49:16.956Z,2021-09-02T11:16:49.077Z
